Dates,OFSS.NS Y,FSL.NS X,Standard Residual,Residual,Y Predicted,Signal,Trades,Investments,Net Investments,Effective Margin of FSL.NS X,Effective Margin of OFSS.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of OFSS.NS X,Effective Investment of OFSS.NS Y,Multiplier X,Multiplier Y
2023-01-11,3048.60009765625,103.1999969482422,-0.4049584774523168,-89.89927952710059,3138.4993771833506,,,,,,,,,,,,,,,,
2023-01-12,3054.449951171875,103.4499969482422,-0.3859915240294055,-85.3946644686057,3139.8446156404807,,,,,,,,,,,,,,,,
2023-01-13,3083.60009765625,104.3499984741211,-0.3004522690871059,-66.25018180929737,3149.8502794655474,,,,,,,,,,,,,,,,
2023-01-16,3094.300048828125,104.1999969482422,-0.2351039307139855,-51.65987039901938,3145.9599192271444,,,,,,,,,,,,,,,,
2023-01-17,3130.5,104.4000015258789,-0.0760686656549982,-16.6765761881079,3147.176576188108,,,,,,,,,,,,,,,,
2023-01-18,3114.64990234375,104.9000015258789,-0.171390525480742,-37.46091053310374,3152.1108128768537,,,,,,,,,,,,,,,,
2023-01-19,3095.449951171875,103.9499969482422,-0.1955390138349942,-42.6501878773438,3138.100139049219,,,,,,,,,,,,,,,,
2023-01-20,3042.64990234375,102.6500015258789,-0.352305590902337,-76.70577558593959,3119.3556779296896,,,,,,,,,,,,,,,,
2023-01-23,3094.25,104.9499969482422,-0.2501901424432908,-54.38046014694919,3148.630460146949,,,,,,,,,,,,,,,,
2023-01-24,3119.85009765625,106.5999984741211,-0.227157143140336,-49.25656654848535,3169.106664204736,,,,,,,,,,,,,,,,
2023-01-25,3083.5,104.4499969482422,-0.2557659203494117,-55.340687225660986,3138.840687225661,,,,,,,,,,,,,,,,
2023-01-27,3051.550048828125,103.4499969482422,-0.3338778173258525,-72.0447768103636,3123.5948256384886,,,,,,,,,,,,,,,,
2023-01-30,3054.64990234375,107.0999984741211,-0.539428401144997,-116.1992863365822,3170.849188680332,,,,,,,,,,,,,,,,
2023-01-31,3046.89990234375,108.0500030517578,-0.6277514709060268,-134.98049409569103,3181.880396439441,,,,,,,,,,,,,,,,
2023-02-01,3025.699951171875,108.1999969482422,-0.728862161707946,-156.4747586976723,3182.1747098695478,,,,,,,,,,,,,,,,
2023-02-02,3112.050048828125,111.5,-0.5280216376015892,-113.14187206208862,3225.1919208902136,,,,,,,,,,,,,,,,
2023-02-03,3123.699951171875,116.25,-0.7679859334136925,-164.4279804727812,3288.127931644656,,,,,,,,,,,,,,,,
2023-02-06,3124.300048828125,117.4499969482422,-0.8357009070368985,-178.79573943446485,3303.09578826259,,,,,,,,,,,,,,,,
2023-02-07,3171.39990234375,118.3000030517578,-0.6657324060301386,-142.43544702345116,3313.835349367201,,,,,,,,,,,,,,,,
2023-02-08,3169.60009765625,120.3000030517578,-0.7963490133131739,-170.3365692895859,3339.936666945836,,,,,,,,,,,,,,,,
2023-02-09,3190.89990234375,119.9000015258789,-0.6675446138439427,-142.77119794279133,3333.6711002865413,,,,,,,,,,,,,,,,
2023-02-10,3176.60009765625,121.1500015258789,-0.8094840913469762,-173.12524345772815,3349.725341113978,,,,,,,,,,,,,,,,
2023-02-13,3123.050048828125,119.4499969482422,-0.9465689893781362,-202.49052235574345,3325.5405711838685,,,,,,,,,,,,,,,,
2023-02-14,3144.699951171875,118.1999969482422,-0.7616498295644862,-162.95940044287636,3307.659351614752,,,,,,,,,,,,,,,,
2023-02-15,3165.050048828125,119.6999969482422,-0.7584615703202726,-162.33510760388435,3327.3851564320094,,,,,,,,,,,,,,,,
2023-02-16,3221.5,120.75,-0.5587317367502157,-119.59642117658814,3341.096421176588,,,,,,,,,,,,,,,,
2023-02-17,3231.64990234375,118.0999984741211,-0.3399957845705103,-72.76835561914868,3304.4182579628987,,,,,,,,,,,,,,,,
2023-02-20,3239.14990234375,119.4499969482422,-0.3896613506486232,-83.41183625017857,3322.561738593929,,,,,,,,,,,,,,,,
2023-02-21,3200.60009765625,118.0500030517578,-0.4807547069044166,-102.90032377567604,3303.500421431926,,,,,,,,,,,,,,,,
2023-02-22,3164.85009765625,117.4499969482422,-0.6093581521424386,-130.43736304913455,3295.2874607053845,,,,,,,,,,,,,,,,
2023-02-23,3153.25,116.3499984741211,-0.5921727528172601,-126.79349777255266,3280.0434977725527,,,,,,,,,,,,,,,,
2023-02-24,3147.89990234375,116.0999984741211,-0.6003787518179866,-128.58378466167915,3276.483687005429,,,,,,,,,,,,,,,,
2023-02-27,3159.449951171875,113.1500015258789,-0.3571120902796211,-76.48490173484151,3235.9348529067165,,,,,,,,,,,,,,,,
2023-02-28,3169.10009765625,112.6500015258789,-0.2776418736893661,-59.45342989100664,3228.5535275472566,,,,,,,,,,,,,,,,
2023-03-01,3162.75,113.5500030517578,-0.3618058253574516,-77.46041493302619,3240.210414933026,,,,,,,,,,,,,,,,
2023-03-02,3147.449951171875,110.5999984741211,-0.2414129693895964,-51.65606310464955,3199.1060142765245,,,,,,,,,,,,,,,,
2023-03-03,3153.199951171875,110.0,-0.1741937104671139,-37.26649092925891,3190.466442101134,,,,,,,,,,,,,,,,
2023-03-06,3236.5,115.75,-0.1518815509578942,-32.49679504046435,3268.9967950404643,,,,,,,,,,,,,,,,
2023-03-08,3236.199951171875,114.6500015258789,-0.0812915776966576,-17.389970671284573,3253.58992184316,,,,,,,,,,,,,,,,
2023-03-09,3227.10009765625,116.1500015258789,-0.2175209098528795,-46.51835573914104,3273.618453395391,,,,,,,,,,,,,,,,
2023-03-10,3242.199951171875,113.8000030517578,0.0055583556465057,1.1883148567812896,3241.0116363150937,,,,,,,,,,,,,,,,
2023-03-13,3182.949951171875,113.5999984741211,-0.2565520918155091,-54.840315905561965,3237.790267077437,,,,,,,,,,,,,,,,
2023-03-14,3164.199951171875,112.1500015258789,-0.2498501306518902,-53.407201569137214,3217.607152741012,,,,,,,,,,,,,,,,
2023-03-15,3200.14990234375,111.9000015258789,-0.065593447937771,-14.020914944879678,3214.1708172886297,,,,,,,,,,,,,,,,
2023-03-16,3205.39990234375,112.0,-0.0479786579781685,-10.255217149012424,3215.6551194927624,,,,,,,,,,,,,,,,
